idNum,lat,long,policePrecinct,neighborhood
17-272957,44.94837,-93.24231,3,Corcoran
17-272969,44.99741,-93.29564,4,Near - North
17-272979,45.05023046,-93.29535388,4,Lind - Bohanon
17-273032,45.00024,-93.29105,4,Hawthorne
17-273034,44.91336527,-93.21644215,3,Minnehaha
17-273056,45.02483391,-93.24727215,2,Audubon Park
17-273084,44.97016844,-93.25030407,1,Cedar Riverside
17-273088,44.98072,-93.30832,4,Harrison
17-273090,45.03469665,-93.2472181,2,Waite Park
17-273101,45.01491,-93.28802,4,McKinley
17-273103,44.94746519,-93.24868364,3,Powderhorn Park
17-273104,44.94836,-93.28429,5,Whittier
17-273118,44.9572173,-93.24485196,3,East Phillips
17-273121,45.00865586,-93.2955763,4,Jordan
17-273134,44.99740459,-93.2902873,4,Near - North
17-273135,44.98045,-93.27134,1,Downtown West
17-273151,44.99916,-93.29564,4,Near - North
17-273152,44.99741,-93.29564,4,Near - North
17-273164,44.95734,-93.2524,3,Midtown Phillips
17-273170,45.00024,-93.28647,4,Hawthorne
17-273191,45.0037,-93.29105,4,Hawthorne
17-273231,44.89811,-93.22728,3,Wenonah
17-273232,44.94044624,-93.27663397,5,Lyndale
17-273235,44.95643679,-93.28803756,5,Whittier
17-273236,45.01314,-93.29558,4,Folwell
17-273245,44.97845913,-93.27733144,1,Downtown West
17-273250,44.97023,-93.22288,2,Prospect Park - East River Road
17-273251,44.98366275,-93.24696106,2,Marcy Holmes
17-273266,45.01319,-93.30065,4,Folwell
17-273267,44.92784647,-93.26755005,3,Bryant
17-273273,45.01316,-93.27173,2,Bottineau
17-273287,45.03564138,-93.23268357,2,Waite Park
17-273300,44.96811948,-93.2484969,1,Cedar Riverside
17-273313,44.94921324,-93.25630999,3,Midtown Phillips
17-273317,44.98074,-93.30629,4,Harrison
17-273321,44.95822156,-93.26257942,3,Phillips West
17-273328,44.96452449,-93.26765521,3,Ventura Village
17-273333,44.96637,-93.25968,1,Elliot Park
17-273335,44.989595,-93.25222183,2,Marcy Holmes
17-273339,44.94227207,-93.26259891,3,Central
17-273343,45.00595,-93.29417,4,Hawthorne
17-273349,44.96332127,-93.27021121,5,Steven's Square - Loring Heights
17-273375,44.97879442,-93.27632636,1,Downtown West
17-273381,45.00486,-93.30114,4,Jordan
17-273387,45.0159066,-93.30191162,4,Folwell
17-273388,45.00599,-93.30189,4,Jordan
17-273396,44.94836051,-93.29383162,5,CARAG
17-273399,44.92510429,-93.23784087,3,Standish
17-273412,45.01317,-93.26313,2,Holland
17-273415,45.024,-93.29811,4,Folwell
17-273425,44.98076705,-93.23647339,2,Marcy Holmes
17-273451,44.94565104,-93.23893067,3,Corcoran
17-273460,44.96671735,-93.26765783,1,Elliot Park
17-273485,44.95284304,-93.28806046,5,Whittier
17-273496,44.9618104,-93.26182894,3,Ventura Village
17-273500,45.00058,-93.30695,4,Willard - Hay
17-273504,44.95823739,-93.24859419,3,East Phillips
17-273506,44.98948,-93.25192,2,Marcy Holmes
17-273512,44.94665979,-93.27729199,5,Lyndale
17-273513,44.99329,-93.23331,2,Como
17-273517,44.96316564,-93.28807331,5,Steven's Square - Loring Heights
17-273519,44.95643863,-93.24861422,3,East Phillips
17-273531,44.94836,-93.25759,3,Powderhorn Park
17-273534,44.94565104,-93.23893067,3,Corcoran
17-273560,44.96885453,-93.25892896,1,Elliot Park
17-273580,44.98309944,-93.24557297,2,Marcy Holmes
17-273598,44.95822357,-93.2612999,3,Midtown Phillips
17-273606,44.94921965,-93.24995453,3,East Phillips
17-273609,45.0141377,-93.30697658,4,Folwell
17-273620,44.95644396,-93.2537008,3,Midtown Phillips
17-273630,44.96275,-93.24251,3,Seward
17-273646,44.98735274,-93.25964475,2,Nicollet Island - East Bank
17-273656,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-273659,44.9488397,-93.26267192,3,Phillips West
17-273664,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-273676,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-273679,44.96671735,-93.26765783,1,Elliot Park
17-273682,44.94684692,-93.2323635,3,Longfellow
17-273690,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-273702,44.94660001,-93.28366611,5,Lyndale
17-273704,44.97694447,-93.27819736,1,Downtown West
17-273718,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-273720,44.95017765,-93.22636963,3,Longfellow
17-273731,44.98579019,-93.2613535,2,Nicollet Island - East Bank
17-273732,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-273738,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-273741,44.98579019,-93.2613535,2,Nicollet Island - East Bank
17-273744,44.98642082,-93.25701414,2,Nicollet Island - East Bank
17-273749,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-273753,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-273756,44.95464048,-93.25118066,3,East Phillips
17-273757,44.9873404,-93.25826254,2,Nicollet Island - East Bank
17-273760,44.98579019,-93.2613535,2,Nicollet Island - East Bank
17-273763,44.95374,-93.25246,3,Midtown Phillips
17-273766,44.98773916,-93.25710591,2,Nicollet Island - East Bank
17-273771,44.9873404,-93.25826254,2,Nicollet Island - East Bank
17-273773,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-273783,44.97733627,-93.27882922,1,Downtown West
17-273789,44.98735274,-93.25964475,2,Nicollet Island - East Bank
17-273792,45.03233066,-93.30467277,4,Webber - Camden
17-273810,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-273813,44.98579019,-93.2613535,2,Nicollet Island - East Bank
17-273820,44.98579019,-93.2613535,2,Nicollet Island - East Bank
17-273830,44.9801245,-93.27057091,1,Downtown West
17-273831,44.98284468,-93.26446195,1,Downtown West
17-273838,44.96269,-93.27781,5,Steven's Square - Loring Heights
17-273841,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-273852,44.97251018,-93.27592472,1,Downtown West
17-273853,44.982576,-93.26841736,1,North Loop
17-273861,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-273867,44.98875953,-93.25780313,2,Nicollet Island - East Bank
17-273901,44.94921965,-93.24995453,3,East Phillips
17-273905,44.97758226,-93.2753473,1,Downtown West
17-273906,44.96358874,-93.28795173,5,Steven's Square - Loring Heights
17-273908,44.96396,-93.27782,5,Steven's Square - Loring Heights
17-273915,44.96269,-93.27781,5,Steven's Square - Loring Heights
17-273918,44.99201,-93.28146,4,Near - North
17-273921,44.99913,-93.28566,4,Hawthorne
17-273924,45.00483,-93.29717,4,Jordan
17-273929,44.96716695,-93.26382938,1,Elliot Park
17-273939,45.01313258,-93.29495668,4,Jordan
17-273954,44.94835457,-93.28218485,5,Lyndale
17-273969,45.00482,-93.29564,4,Jordan
17-273986,44.9784072,-93.27881908,1,Downtown West
17-273998,44.93321043,-93.24734103,3,Bancroft
17-273999,44.96662,-93.24725,1,Cedar Riverside
17-274011,44.98735274,-93.25964475,2,Nicollet Island - East Bank
17-274015,44.94665979,-93.27729199,5,Lyndale
17-274023,44.97815353,-93.26285722,1,Downtown West
17-274028,44.97497,-93.26461,1,Elliot Park
17-274030,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-274061,44.96439781,-93.23357366,1,Cedar Riverside
17-274064,44.9873404,-93.25826254,2,Nicollet Island - East Bank
17-274069,45.00687115,-93.2980985,4,Jordan
17-274070,45.00538752,-93.29563008,4,Jordan
17-274077,44.9875,-93.25783,2,Nicollet Island - East Bank
17-274078,45.00684445,-93.29304617,4,Hawthorne
17-274079,44.99860841,-93.28565524,4,Near - North
17-274083,45.00690895,-93.30568301,4,Jordan
17-274084,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-274087,44.99913277,-93.28529706,4,Hawthorne
17-274101,44.98579019,-93.2613535,2,Nicollet Island - East Bank
17-274102,44.9474943,-93.2779272,5,Lyndale
17-274106,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-274109,44.97966149,-93.23371273,2,University of Minnesota
17-274112,44.95284966,-93.28679285,5,Whittier
17-274122,44.9851579,-93.23936827,2,Marcy Holmes
17-274123,44.91961697,-93.28119704,5,King Field
17-274132,44.91957924,-93.28639579,5,King Field
17-274137,44.98707924,-93.2589855,2,Nicollet Island - East Bank
17-274138,44.91960579,-93.28249408,5,King Field
17-274143,44.91958696,-93.28509633,5,Tangletown
17-274144,44.98191193,-93.24258836,2,Marcy Holmes
17-274151,44.91956983,-93.28769512,5,Tangletown
17-274161,44.91958696,-93.28509633,5,Tangletown
17-274169,44.98191193,-93.24258836,2,Marcy Holmes
17-274174,44.91960579,-93.28249408,5,King Field
17-274176,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-274177,44.99251099,-93.2971734,4,Near - North
17-274182,44.91957924,-93.28639579,5,King Field
17-274184,44.98191193,-93.24258836,2,Marcy Holmes
17-274192,44.9627,-93.26383,3,Ventura Village
17-274193,44.90237056,-93.29083917,5,Kenny
17-274195,44.91960579,-93.28249408,5,King Field
17-274198,45.00024927,-93.29334299,4,Hawthorne
17-274206,44.90696484,-93.27807236,5,Tangletown
17-274214,44.98579019,-93.2613535,2,Nicollet Island - East Bank
17-274215,44.9873404,-93.25826254,2,Nicollet Island - East Bank
17-274225,44.96773,-93.24727,1,Cedar Riverside
17-274233,44.98658553,-93.23037773,2,Como
17-274234,44.90417928,-93.28830779,5,Windom
17-274238,44.99914,-93.28799,4,Hawthorne
17-274241,44.98657156,-93.26044339,2,Nicollet Island - East Bank
17-274251,44.98783242,-93.22994319,2,Como
17-274268,44.9873404,-93.25826254,2,Nicollet Island - East Bank
17-274269,44.98076705,-93.23647339,2,Marcy Holmes
17-274272,44.90456457,-93.27809288,5,Tangletown
17-274274,44.98783535,-93.22625329,2,Como
17-274283,44.9915516,-93.21705577,2,Como
17-274290,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-274300,44.99147193,-93.23267618,2,Como
17-274304,44.91417,-93.28314,5,Tangletown
17-274306,44.9168451,-93.28830802,5,Tangletown
17-274319,44.94663,-93.27793,5,Lyndale
17-274324,44.99870052,-93.23292892,2,Mid - City Industrial
17-274330,44.97176,-93.30839,4,Bryn - Mawr
17-274335,45.0048,-93.28952,4,Hawthorne
17-274336,44.99871383,-93.24480885,2,Beltrami
17-274337,44.96395,-93.26894,3,Ventura Village
17-274341,44.95865274,-93.24603252,3,East Phillips
17-274357,45.02856634,-93.29191389,4,Webber - Camden
17-274360,44.94778736,-93.23384449,3,Longfellow
17-274366,44.9259778,-93.27663357,5,King Field
17-274379,44.99913,-93.28566,4,Hawthorne
17-274387,44.94836,-93.26268,3,Phillips West
17-274407,44.99914804,-93.29181556,4,Near - North
17-274424,44.999141,-93.29028401,4,Near - North
17-274455,45.01143,-93.30697,4,Jordan
17-274458,44.99916,-93.29564,4,Near - North
17-274459,44.99913516,-93.28682309,4,Near - North
17-274465,44.99860841,-93.28565524,4,Near - North
17-274475,44.94837,-93.24741,3,Powderhorn Park
17-274524,45.00050867,-93.25123644,2,Logan Park
17-274529,44.98925433,-93.25636308,2,Nicollet Island - East Bank
17-274531,44.95554,-93.24609,3,East Phillips
17-274535,44.95510273,-93.29700253,5,Lowry Hill East
17-274604,44.96270462,-93.28991927,5,Lowry Hill East
17-274624,45.03055094,-93.29577048,4,Webber - Camden
17-274633,44.93045,-93.29335,5,East Harriet
17-274643,44.94920394,-93.29318835,5,Lowry Hill East
17-274673,44.9474943,-93.2779272,5,Lyndale
17-274676,44.95195965,-93.24524386,3,East Phillips
17-274683,45.0195682,-93.31462313,4,Cleveland
17-274685,44.96275233,-93.23854144,3,Seward
17-274715,44.97120716,-93.25575669,1,Elliot Park
17-274723,44.93863463,-93.2779141,5,Lyndale
17-274724,44.9617931,-93.26765969,3,Ventura Village
17-274728,44.96637,-93.25968,1,Elliot Park
17-274734,44.97281,-93.27195,1,Downtown West
17-274762,44.97792,-93.27884,1,Downtown West
17-274764,44.94836,-93.28938,5,CARAG
17-274765,45.01131,-93.28801,4,Hawthorne
17-274780,45.04117773,-93.295288,4,Lind - Bohanon
17-274781,44.99914,-93.28952,4,Hawthorne
17-274783,44.9188015,-93.2562211,3,Northrop
17-274788,44.93321043,-93.24734103,3,Bancroft
17-274801,44.97716644,-93.26831714,1,Downtown West
17-274808,44.93416391,-93.22342767,3,Howe
17-274820,44.98869878,-93.30952881,4,Willard - Hay
17-274821,44.93325948,-93.22325876,3,Howe
17-274834,44.94746519,-93.24868364,3,Powderhorn Park
17-274846,44.93145833,-93.22194877,3,Howe
17-274852,44.99913768,-93.28875577,4,Hawthorne
17-274855,44.94837,-93.24033,3,Corcoran
17-274862,44.98309944,-93.24557297,2,Marcy Holmes
17-274867,44.95912439,-93.28865867,5,Lowry Hill East
17-274871,44.96276256,-93.23378076,3,Seward
17-274873,44.94024,-93.32127,5,West Calhoun
17-274877,44.95284146,-93.2753434,5,Whittier
17-274883,44.91791878,-93.31694214,5,Fulton
17-274885,44.94045442,-93.25370902,3,Powderhorn Park
17-274890,44.96919,-93.251,1,Cedar Riverside
17-274897,44.94395231,-93.26007092,3,Powderhorn Park
17-274905,44.94475486,-93.23254061,3,Longfellow
17-274926,44.97105,-93.24936,1,Cedar Riverside
17-274947,44.95822357,-93.2612999,3,Midtown Phillips
17-274963,44.94138,-93.26639,3,Central
17-274965,44.98568352,-93.21841267,2,Como
17-274967,44.99869,-93.24608,2,Beltrami
17-274975,45.02756,-93.28808,4,Webber - Camden
17-274985,44.96344654,-93.27933288,5,Steven's Square - Loring Heights
17-274992,44.96271,-93.29052,5,Lowry Hill East
17-274994,44.98246167,-93.27310707,1,Downtown West
17-274998,44.9492583,-93.29763862,5,Lowry Hill East
17-275016,44.97591,-93.28104,1,Loring Park
17-275020,44.95823518,-93.25114011,3,East Phillips
17-275025,44.97755052,-93.26613648,1,Downtown West
17-275027,44.95915,-93.27785,5,Whittier
17-275039,44.98227009,-93.26310885,1,Downtown West
17-275053,44.91261389,-93.22220088,3,Minnehaha
17-275055,44.98173,-93.24211,2,Marcy Holmes
17-275060,44.99951,-93.29905,4,Jordan
17-275063,44.94837021,-93.24804949,3,Powderhorn Park
17-275068,44.98029352,-93.2582897,1,Downtown East
17-275072,45.00535,-93.21317,2,Northeast Park
17-275082,44.99841101,-93.26885818,2,St. Anthony West
17-275095,44.97044943,-93.21492377,2,Prospect Park - East River Road
17-275106,44.99580871,-93.28156575,4,Near - North
17-275112,44.96772,-93.27933,1,Loring Park
17-275119,45.01137,-93.29811,4,Jordan
17-275123,45.00202652,-93.28181952,4,Hawthorne
17-275135,44.98816666,-93.27760082,1,North Loop
17-275139,44.97643,-93.27697,1,Downtown West
17-275143,44.92423248,-93.26253752,3,Regina
17-275144,44.98705595,-93.25524238,2,Nicollet Island - East Bank
17-275146,44.97525539,-93.28077254,1,Downtown West
17-275151,44.9859863,-93.25547157,2,Marcy Holmes
17-275164,44.98947766,-93.25386381,2,Nicollet Island - East Bank
17-275165,44.9800647,-93.27188308,1,Downtown West
17-275185,45.00019723,-93.24732018,2,Northeast Park
17-275187,44.97419305,-93.22710658,2,Prospect Park - East River Road
17-275193,44.98784,-93.22557,2,Como
17-275195,44.94835,-93.26394,3,Central
17-275199,44.97417911,-93.22869457,2,University of Minnesota
17-275215,44.97912392,-93.26666469,1,Downtown West
17-275230,44.98410698,-93.27273641,1,Downtown West
17-275235,44.96297288,-93.28796791,5,Steven's Square - Loring Heights
17-275242,44.95823569,-93.25239248,3,Midtown Phillips
17-275247,44.97012705,-93.30877007,4,Bryn - Mawr
17-275263,44.95823518,-93.25114011,3,East Phillips
17-275267,44.99617,-93.26377,2,St. Anthony West
17-275273,44.97957,-93.27257,1,Downtown West
17-275277,44.93776,-93.26254,3,Powderhorn Park
17-275282,44.98165497,-93.27196341,1,Downtown West
17-275288,45.01087,-93.24735,2,Windom Park
17-275291,44.99968716,-93.28952198,4,Hawthorne
17-275304,44.99827813,-93.28172579,4,Near - North
17-275340,44.94837,-93.24231,3,Corcoran
17-275343,44.99307,-93.30571,4,Willard - Hay
17-275348,44.95284304,-93.28806046,5,Whittier
17-275351,45.00689686,-93.30315672,4,Jordan
17-275371,44.93773,-93.27791,5,Lyndale
17-275387,45.00119992,-93.21146038,2,Mid - City Industrial
17-275399,44.94746021,-93.25122404,3,Powderhorn Park
17-275423,44.96004631,-93.24429797,3,Seward
17-275438,44.90078489,-93.23362691,3,Wenonah
17-275439,44.97733627,-93.27882922,1,Downtown West
17-275459,44.98701936,-93.31465964,4,Willard - Hay
17-275471,44.98271,-93.24132,2,Marcy Holmes
17-275481,44.96092,-93.29273,5,Lowry Hill East
17-275491,44.95641322,-93.29659612,5,East Isles
17-275502,44.9987,-93.26325,2,St. Anthony West
17-275503,44.94684087,-93.31780299,5,West Calhoun
17-275513,44.98933504,-93.30196117,4,Near - North
17-275524,44.93772675,-93.27882901,5,King Field
17-275527,44.96269,-93.27781,5,Steven's Square - Loring Heights
17-275531,44.93768629,-93.29521513,5,CARAG
17-275536,44.92772137,-93.29082674,5,East Harriet
17-275542,44.93045195,-93.2934303,5,East Harriet
17-275545,44.96269,-93.27781,5,Steven's Square - Loring Heights
17-275553,45.006,-93.30315,4,Jordan
17-275561,44.98187509,-93.23923713,2,Marcy Holmes
17-275575,44.99980588,-93.25498709,2,Logan Park
17-275579,44.95145092,-93.27790386,5,Whittier
17-275585,45.00594137,-93.29281379,4,Hawthorne
17-275601,44.94132,-93.29454,5,CARAG
17-275604,44.97362151,-93.22639333,2,Prospect Park - East River Road
17-275630,44.95074,-93.27967,5,Whittier
17-275653,44.94834704,-93.27880784,5,Lyndale
17-275658,44.96180077,-93.2778187,5,Whittier
17-275665,44.9798,-93.2698,1,Downtown West
17-275666,44.96549,-93.23615,1,Cedar Riverside
17-275726,44.95373,-93.2766,5,Whittier
17-275735,44.93234,-93.25871,3,Bancroft
17-275742,44.95919398,-93.27719767,5,Whittier
17-275754,45.01674,-93.29433,4,Folwell
17-275770,44.94837153,-93.2413201,3,East Phillips
17-275796,44.95912,-93.28675,5,Whittier
17-275798,44.95195,-93.26264,3,Phillips West
17-275812,44.98037,-93.27374,1,Downtown West
17-275815,44.97694447,-93.27819736,1,Downtown West
17-275833,45.02211,-93.28501,4,McKinley
17-275853,44.99635,-93.28158,4,Near - North
17-275865,45.0186596,-93.30889828,4,Cleveland
17-275867,45.02489278,-93.29565034,4,Webber - Camden
17-275929,44.92426282,-93.21530956,3,Hiawatha
17-275935,44.97792701,-93.2795086,1,Downtown West
17-275944,44.98045,-93.27134,1,Downtown West
17-275952,44.95554,-93.28423,5,Whittier
17-275960,44.98083264,-93.27195951,1,Downtown West
17-275984,45.00963584,-93.31014352,4,Jordan
17-276010,44.96897465,-93.2472583,1,Cedar Riverside
17-276018,44.98608,-93.30575,4,Near - North
17-276030,44.96051827,-93.29302864,5,East Isles
17-276035,45.00262,-93.29893,4,Jordan
17-276044,44.94925986,-93.30081561,5,East Isles
17-276053,44.97543284,-93.27342211,1,Downtown West
17-276060,44.97010915,-93.31104104,4,Bryn - Mawr
17-276081,45.027589999999996,-93.29191,4,Webber - Camden
17-276090,44.98294266,-93.23382408,2,Marcy Holmes
17-276094,45.01321597,-93.30381298,4,Folwell
17-276114,44.94921413,-93.27157562,3,Phillips West
17-276120,44.92053809,-93.27794467,5,King Field
17-276131,44.9653,-93.24409,1,Cedar Riverside
17-276132,44.95825799,-93.27655747,5,Whittier
17-276152,44.96162134,-93.2436283,3,Seward
17-276154,44.94835805,-93.26204108,3,Powderhorn Park
17-276163,44.97741,-93.24436,1,Cedar Riverside
17-276176,45.01499076,-93.24159595,2,Audubon Park
17-276182,44.97813377,-93.23310709,2,University of Minnesota
17-276197,44.99869,-93.24731,2,Northeast Park
17-276228,44.98165497,-93.27196341,1,Downtown West
17-276231,44.99925678,-93.26309928,2,Sheridan
17-276234,44.95554,-93.24313,3,Longfellow
17-276237,44.93592,-93.27792,5,King Field
17-276247,44.99879,-93.31077,4,Willard - Hay
17-276248,44.99870265,-93.26667171,2,St. Anthony West
17-276251,44.99913516,-93.28682309,4,Near - North
17-276253,44.96269,-93.27022,5,Steven's Square - Loring Heights
17-276261,45.01315891,-93.26949768,2,Marshall Terrace
17-276272,45.00775,-93.29431,4,Jordan
17-276281,44.97650951,-93.27927814,1,Downtown West
17-276287,45.00590546,-93.28103347,4,Hawthorne
17-276292,44.98203,-93.23639,2,Marcy Holmes
17-276297,44.97477,-93.28037,1,Loring Park
17-276298,44.92332287,-93.24794837,3,Northrop
17-276312,44.94925537,-93.29636314,5,Lowry Hill East
17-276321,44.95553181,-93.26830718,3,Phillips West
17-276325,44.94750962,-93.26647891,3,Central
17-276342,44.95374,-93.29442,5,Lowry Hill East
17-276358,44.982576,-93.26841736,1,North Loop
17-276372,44.96162134,-93.2436283,3,Seward
17-276387,44.99148694,-93.23904663,2,Beltrami
17-276393,44.94921413,-93.27157562,3,Phillips West
17-276400,45.01241732,-93.27719499,4,Hawthorne
17-276403,44.96458504,-93.27403296,5,Steven's Square - Loring Heights
17-276407,44.89704488,-93.3112073,5,Armatage
17-276413,44.989595,-93.25222183,2,Marcy Holmes
17-276417,44.98648205,-93.25508018,2,Marcy Holmes
17-276423,44.98045,-93.27134,1,Downtown West
17-276435,44.98653505,-93.26056503,2,Nicollet Island - East Bank
17-276449,44.96268891,-93.27718538,5,Steven's Square - Loring Heights
17-276451,44.98931234,-93.2524477,2,Marcy Holmes
17-276471,44.98093,-93.23361,2,Marcy Holmes
17-276472,44.9981802,-93.24607985,2,Beltrami
17-276474,44.9792772,-93.27150683,1,Downtown West
17-276478,44.98055269,-93.23755979,2,Marcy Holmes
17-276481,44.99871151,-93.25054838,2,St. Anthony East
17-276509,44.99782062,-93.28531885,4,Near - North
17-276532,44.94960945,-93.29827352,5,Lowry Hill East
17-276566,44.99148869,-93.2453083,2,Beltrami
17-276578,44.96574844,-93.27529615,5,Steven's Square - Loring Heights
17-276591,44.93500615,-93.28141351,5,King Field
17-276595,44.94837,-93.24869,3,Powderhorn Park
17-276607,45.03192,-93.26513,2,Columbia Park
17-276611,45.00776,-93.29683,4,Jordan
17-276619,45.02483662,-93.28654434,4,Webber - Camden
17-276632,44.96395439,-93.27466472,5,Steven's Square - Loring Heights
17-276719,44.9627,-93.26255,3,Ventura Village
17-276750,44.94835,-93.26522,3,Phillips West
17-276756,44.95914,-93.2473,3,East Phillips
17-276757,44.94213553,-93.249918159999993,3,Powderhorn Park
17-276763,44.96093,-93.2511,3,Ventura Village
17-276790,44.93497506,-93.28823392,5,King Field
17-276791,44.93316285,-93.28824772,5,King Field
17-276792,44.96004631,-93.24429797,3,Seward
17-276793,44.94405921,-93.27538713,5,Lyndale
17-276796,44.90625734,-93.22975448,3,Keewaydin
17-276797,44.97054,-93.24799,1,Cedar Riverside
17-276799,44.94836658,-93.29637768,5,Lowry Hill East
17-276806,44.92961145,-93.32011185,5,Linden Hills
17-276829,44.94881208,-93.29700406,5,Lowry Hill East
17-276838,44.93953739,-93.23657408,3,Corcoran
17-276846,45.01583008,-93.29306845,4,Folwell
17-276855,44.94921965,-93.24995453,3,East Phillips
17-276877,44.96301986,-93.29105928,5,Lowry Hill East
17-276881,44.94318,-93.22431,3,Longfellow
17-276882,44.94836922,-93.22500663,3,Longfellow
17-276885,44.97543284,-93.27342211,1,Downtown West
17-276932,44.9748742,-93.24560475,1,Cedar Riverside
17-276933,44.89673892,-93.27810374,5,Windom
17-276947,44.98363398,-93.24365922,2,Marcy Holmes
17-276957,44.98331263,-93.24448709,2,Marcy Holmes
17-276960,45.00087717,-93.30316612,4,Jordan
17-276970,44.99149474,-93.22216125,2,Como
17-276978,44.95014459,-93.26646784,3,Phillips West
17-276989,44.99078051,-93.20773814,2,Como
17-276992,44.96637,-93.25968,1,Elliot Park
17-276997,44.99871411,-93.22543007,2,Mid - City Industrial
17-277006,44.9978386,-93.22690814,2,Mid - City Industrial
17-277007,44.91053,-93.27804,5,Tangletown
17-277018,44.91277,-93.27802,5,Tangletown
17-277021,44.98810131,-93.25454892,2,Nicollet Island - East Bank
17-277034,45.00741388,-93.24736822,2,Windom Park
17-277035,44.94837,-93.2525,3,East Phillips
17-277055,44.95916,-93.23932,3,Seward
17-277066,45.00691,-93.24736,2,Logan Park
17-277080,44.95241113,-93.32621253,5,Cedar - Isles - Dean
17-277091,44.90625215,-93.23103035,3,Keewaydin
17-277099,44.95554211,-93.24461013,3,East Phillips
17-277106,45.00741388,-93.24736822,2,Windom Park
17-277122,45.02568493,-93.24742982,2,Audubon Park
17-277137,45.02483659,-93.24743156,2,Audubon Park
17-277140,45.02941713,-93.24732482,2,Waite Park
17-277149,45.02575361,-93.24606394,2,Audubon Park
17-277151,44.94837,-93.24996,3,Powderhorn Park
17-277152,44.96095111,-93.24170829,3,Seward
17-277160,45.01586846,-93.24734023,2,Audubon Park
17-277178,44.93867187,-93.26634383,3,Central
17-277184,44.97904882,-93.24475735,2,Marcy Holmes
17-277185,44.98074,-93.30629,4,Harrison
17-277190,44.97543284,-93.27342211,1,Downtown West
17-277191,44.98049,-93.23578,2,Marcy Holmes
17-277203,44.95922502,-93.24720831,3,East Phillips
17-277208,44.99913768,-93.28875577,4,Hawthorne
17-277211,44.94926,-93.29828,5,Lowry Hill East
17-277217,44.9278135,-93.23973792,3,Standish
17-277218,44.95553927,-93.24672316,3,East Phillips
17-277233,45.00024,-93.29105,4,Hawthorne
17-277242,44.98049,-93.23578,2,Marcy Holmes
17-277243,44.97102,-93.21533,2,Prospect Park - East River Road
17-277247,44.98528,-93.28552,1,North Loop
17-277263,44.98074,-93.30629,4,Harrison
17-277286,44.94565003,-93.24611332,3,Corcoran
17-277319,45.00363907,-93.22883412,2,Northeast Park
17-277320,45.03750743,-93.30159691,4,Webber - Camden
17-277325,44.94835,-93.26394,3,Central
17-277329,45.03243773,-93.29706575,4,Webber - Camden
17-277346,44.96179868,-93.28125485,5,Whittier
17-277347,44.96271,-93.25966,3,Ventura Village
17-277353,45.00873283,-93.31205466,4,Jordan
17-277372,44.98953733,-93.31592611,4,Willard - Hay
17-277399,45.01948114,-93.24741528,2,Audubon Park
17-277432,44.97584673,-93.22632993,2,Prospect Park - East River Road
17-277435,44.9736,-93.22568,2,Prospect Park - East River Road
17-277442,44.98228275,-93.24353279,2,Marcy Holmes
17-277451,45.00203322,-93.28798976,4,Hawthorne
17-277460,44.9555493,-93.24304275,3,Longfellow
17-277463,44.96496986,-93.23492152,1,Cedar Riverside
17-277489,44.96231539,-93.29176295,5,Lowry Hill East
17-277500,44.9736,-93.22568,2,Prospect Park - East River Road
17-277503,44.95912206,-93.294235,5,East Isles
17-277514,44.95044373,-93.31166918,5,Cedar - Isles - Dean
17-277515,44.94926509,-93.22292327,3,Longfellow
17-277523,45.01266726,-93.25430608,2,Holland
17-277531,44.92603156,-93.26886163,3,Regina
17-277536,44.94254292,-93.25500714,3,Powderhorn Park
17-277544,45.01109,-93.26312,2,Holland
17-277548,45.01316443,-93.265422,2,Marshall Terrace
17-277555,44.96716695,-93.26382938,1,Elliot Park
17-277561,44.9739943,-93.28488596,1,Loring Park
17-277567,44.94474,-93.25503,3,Powderhorn Park
17-277571,44.96816,-93.20901,2,Prospect Park - East River Road
17-277576,44.94750939,-93.2677515,3,Central
17-277586,45.00203003,-93.28646489,4,Hawthorne
17-277595,44.94748459,-93.28810737,5,Lyndale
17-277600,44.94835479,-93.27348353,3,Phillips West
17-277603,44.96661711,-93.24645826,1,Cedar Riverside
17-277609,44.93232,-93.24607,3,Standish
17-277618,44.96987437,-93.24645242,1,Cedar Riverside
17-277622,44.98886653,-93.25339577,2,Nicollet Island - East Bank
17-277623,44.97031585,-93.27020212,1,Downtown West
17-277627,44.94748459,-93.28810737,5,Lyndale
